GeneFull,TranscriptID,Modified_Site_Count
gi|292781040|ref|NM_000373.3| ,NM_000373.3,1152
gi|214010177|ref|NM_001642.2| ,NM_001642.2,1152
gi|225903381|ref|NR_027418.1| ,NR_027418.1,1150
gi|122939200|ref|NM_001024956.2| ,NM_001024956.2,1150
gi|224591393|ref|NR_027130.1| ,NR_027130.1,1149
gi|209571525|ref|NM_003045.4| ,NM_003045.4,1148
gi|70980546|ref|NM_022340.2| ,NM_022340.2,1147
gi|223890245|ref|NM_001145354.1| ,NM_001145354.1,1146
gi|189163479|ref|NM_003640.3| ,NM_003640.3,1145
gi|332205903|ref|NM_000968.3| ,NM_000968.3,1145
gi|108796664|ref|NM_138459.3| ,NM_138459.3,1143
gi|167466176|ref|NM_001114091.1| ,NM_001114091.1,1143
gi|394582092|ref|NM_002388.4| ,NM_002388.4,1142
gi|507144075|ref|NM_205842.2| ,NM_205842.2,1141
gi|91176332|ref|NM_181705.2| ,NM_181705.2,1140
gi|291327508|ref|NM_006612.5| ,NM_006612.5,1139
gi|283046700|ref|NM_052879.4| ,NM_052879.4,1137
gi|83656774|ref|NM_001404.4| ,NM_001404.4,1137
gi|122937491|ref|NM_001080517.1| ,NM_001080517.1,1136
gi|109633042|ref|NM_006750.3| ,NM_006750.3,1132
gi|511630714|ref|NM_001278503.1| ,NM_001278503.1,1131
gi|4505488|ref|NM_002539.1| ,NM_002539.1,1130
gi|118498358|ref|NM_015659.2| ,NM_015659.2,1129
gi|83776589|ref|NM_006321.2| ,NM_006321.2,1126
gi|163644289|ref|NM_181832.2| ,NM_181832.2,1125
gi|399498564|ref|NM_003201.2| ,NM_003201.2,1124
gi|87196329|ref|NM_005895.3| ,NM_005895.3,1124
gi|228008403|ref|NM_000484.3| ,NM_000484.3,1123
gi|66528797|ref|NM_033084.3| ,NM_033084.3,1122
gi|270133065|ref|NM_003309.3| ,NM_003309.3,1122
gi|38327624|ref|NM_004077.2| ,NM_004077.2,1122
gi|115430210|ref|NM_001048183.1| ,NM_001048183.1,1120
gi|219283151|ref|NM_001142930.1| ,NM_001142930.1,1120
gi|125991232|ref|NM_016287.3| ,NM_016287.3,1120
gi|317008626|ref|NM_001199743.1| ,NM_001199743.1,1120
gi|206597504|ref|NM_001135187.1| ,NM_001135187.1,1119
gi|98162801|ref|NM_017741.3| ,NM_017741.3,1118
gi|159032028|ref|NM_152699.4| ,NM_152699.4,1118
gi|150418006|ref|NM_006267.4| ,NM_006267.4,1118
gi|385298677|ref|NM_001258353.1| ,NM_001258353.1,1116
gi|167000546|ref|NM_148170.3| ,NM_148170.3,1114
gi|109638748|ref|NM_006947.3| ,NM_006947.3,1114
gi|109633040|ref|NM_002840.3| ,NM_002840.3,1113
gi|83035135|ref|NM_030648.2| ,NM_030648.2,1109
gi|237757345|ref|NM_001160148.1| ,NM_001160148.1,1109
gi|13491167|ref|NM_015317.1| ,NM_015317.1,1106
gi|349732191|ref|NM_001244898.1| ,NM_001244898.1,1105
gi|71834862|ref|NM_001030055.1| ,NM_001030055.1,1105
gi|126362982|ref|NM_016052.3| ,NM_016052.3,1104
gi|499137514|ref|NM_152263.3| ,NM_152263.3,1104
gi|157841163|ref|NM_172071.2| ,NM_172071.2,1103
gi|53829366|ref|NM_015455.3| ,NM_015455.3,1103
gi|392513692|ref|NM_001004317.3| ,NM_001004317.3,1101
gi|54607138|ref|NM_015378.2| ,NM_015378.2,1101
gi|339275829|ref|NM_016091.3| ,NM_016091.3,1099
gi|315138988|ref|NM_001304.4| ,NM_001304.4,1098
gi|114155130|ref|NM_014762.3| ,NM_014762.3,1097
gi|183396786|ref|NM_001123385.1| ,NM_001123385.1,1097
gi|223005924|ref|NM_001023563.3| ,NM_001023563.3,1095
gi|115583682|ref|NM_198468.2| ,NM_198468.2,1095
gi|213385321|ref|NM_016237.4| ,NM_016237.4,1094
gi|256222410|ref|NM_001164317.1| ,NM_001164317.1,1093
gi|68800242|ref|NM_001569.3| ,NM_001569.3,1090
gi|62526034|ref|NM_015878.4| ,NM_015878.4,1089
gi|406719584|ref|NM_015047.2| ,NM_015047.2,1087
gi|148612834|ref|NM_001098507.1| ,NM_001098507.1,1086
gi|383872606|ref|NM_012481.4| ,NM_012481.4,1086
gi|388556537|ref|NM_001267062.1| ,NM_001267062.1,1085
gi|209870087|ref|NM_002819.4| ,NM_002819.4,1084
gi|325651835|ref|NM_003601.3| ,NM_003601.3,1084
gi|62739176|ref|NM_002950.3| ,NM_002950.3,1083
gi|221136812|ref|NM_020750.2| ,NM_020750.2,1083
gi|264681557|ref|NM_025160.6| ,NM_025160.6,1082
gi|260763983|ref|NM_025136.3| ,NM_025136.3,1080
gi|146149187|ref|NM_138444.3| ,NM_138444.3,1079
gi|304307770|ref|NM_198514.3| ,NM_198514.3,1079
gi|324710989|ref|NM_180989.5| ,NM_180989.5,1078
gi|224589121|ref|NM_017934.5| ,NM_017934.5,1077
gi|57242794|ref|NM_003870.3| ,NM_003870.3,1076
gi|89276755|ref|NM_003913.4| ,NM_003913.4,1076
gi|148235211|ref|NM_003681.4| ,NM_003681.4,1074
gi|57863256|ref|NM_030752.2| ,NM_030752.2,1074
gi|309747064|ref|NM_021960.4| ,NM_021960.4,1073
gi|62388891|ref|NM_002266.2| ,NM_002266.2,1073
gi|55770833|ref|NM_016343.3| ,NM_016343.3,1072
gi|314122240|ref|NM_004638.3| ,NM_004638.3,1072
gi|209969835|ref|NM_001136195.1| ,NM_001136195.1,1072
gi|206597516|ref|NM_001859.3| ,NM_001859.3,1071
gi|387849240|ref|NM_001030288.2| ,NM_001030288.2,1071
gi|359338995|ref|NM_022662.3| ,NM_022662.3,1071
gi|156139138|ref|NM_024955.5| ,NM_024955.5,1070
gi|163310732|ref|NM_001010867.2| ,NM_001010867.2,1070
gi|225543213|ref|NM_002417.4| ,NM_002417.4,1069
gi|253735740|ref|NM_001039618.2| ,NM_001039618.2,1068
gi|195972885|ref|NM_014991.4| ,NM_014991.4,1068
gi|33469921|ref|NM_182776.1| ,NM_182776.1,1068
gi|203097228|ref|NM_017952.5| ,NM_017952.5,1067
gi|282165816|ref|NM_001167830.1| ,NM_001167830.1,1067
gi|189083689|ref|NM_005219.4| ,NM_005219.4,1065
gi|76496470|ref|NM_000967.3| ,NM_000967.3,1065
gi|153251949|ref|NM_032012.3| ,NM_032012.3,1065
gi|197333799|ref|NM_001134456.1| ,NM_001134456.1,1064
gi|404351624|ref|NM_152542.4| ,NM_152542.4,1064
gi|190194364|ref|NM_018109.3| ,NM_018109.3,1064
gi|297206873|ref|NM_001185039.1| ,NM_001185039.1,1060
gi|38570089|ref|NM_004804.2| ,NM_004804.2,1058
gi|215490054|ref|NM_012215.3| ,NM_012215.3,1058
gi|116812585|ref|NM_017760.5| ,NM_017760.5,1056
gi|94721341|ref|NM_001040441.1| ,NM_001040441.1,1055
gi|324021693|ref|NM_002074.3| ,NM_002074.3,1055
gi|89903011|ref|NM_001039802.1| ,NM_001039802.1,1054
gi|208431777|ref|NM_001135638.1| ,NM_001135638.1,1054
gi|215422419|ref|NM_006016.4| ,NM_006016.4,1053
gi|388556515|ref|NM_001267045.1| ,NM_001267045.1,1053
gi|255918191|ref|NM_001164160.1| ,NM_001164160.1,1053
gi|68509925|ref|NM_001358.2| ,NM_001358.2,1053
gi|38327633|ref|NM_006773.3| ,NM_006773.3,1053
gi|194363757|ref|NM_001130440.1| ,NM_001130440.1,1053
gi|46361989|ref|NM_144570.2| ,NM_144570.2,1052
gi|443497950|ref|NM_001142568.2| ,NM_001142568.2,1052
gi|197382723|ref|NM_012262.3| ,NM_012262.3,1052
gi|324072736|ref|NM_001990.3| ,NM_001990.3,1052
gi|399567818|ref|NM_003299.2| ,NM_003299.2,1049
gi|514052660|ref|NM_006793.3| ,NM_006793.3,1048
gi|257470982|ref|NM_022740.4| ,NM_022740.4,1048
gi|212286170|ref|NM_019014.4| ,NM_019014.4,1047
gi|20302148|ref|NM_006330.2| ,NM_006330.2,1047
gi|157743244|ref|NM_015131.1| ,NM_015131.1,1045
gi|108773781|ref|NM_002940.2| ,NM_002940.2,1044
gi|418203926|ref|NM_001068.3| ,NM_001068.3,1043
gi|11559922|ref|NM_022170.1| ,NM_022170.1,1040
gi|217272864|ref|NM_004687.4| ,NM_004687.4,1039
gi|49087137|ref|NM_053275.3| ,NM_053275.3,1039
gi|195963419|ref|NM_012393.2| ,NM_012393.2,1038
gi|189163509|ref|NM_002076.3| ,NM_002076.3,1038
gi|296010879|ref|NM_001178085.1| ,NM_001178085.1,1037
gi|342837719|ref|NM_018715.3| ,NM_018715.3,1036
gi|110349760|ref|NM_001042549.1| ,NM_001042549.1,1036
gi|320461578|ref|NM_032982.3| ,NM_032982.3,1036
gi|321117277|ref|NM_182688.2| ,NM_182688.2,1034
gi|85861239|ref|NM_001031727.2| ,NM_001031727.2,1034
gi|149193320|ref|NM_002092.3| ,NM_002092.3,1033
gi|313851103|ref|NM_017412.3| ,NM_017412.3,1033
gi|440918718|ref|NM_005828.4| ,NM_005828.4,1033
gi|499590361|ref|NM_001048210.2| ,NM_001048210.2,1032
gi|76880485|ref|NM_006828.2| ,NM_006828.2,1032
gi|93141045|ref|NM_001821.3| ,NM_001821.3,1031
gi|197313671|ref|NM_001134422.1| ,NM_001134422.1,1031
gi|379317151|ref|NM_005188.3| ,NM_005188.3,1031
gi|211938419|ref|NM_002898.3| ,NM_002898.3,1031
gi|38373691|ref|NM_005324.3| ,NM_005324.3,1030
gi|25777601|ref|NM_002808.3| ,NM_002808.3,1030
gi|347800660|ref|NM_002874.4| ,NM_002874.4,1030
gi|321116986|ref|NM_014053.3| ,NM_014053.3,1029
gi|160333693|ref|NM_006601.5| ,NM_006601.5,1029
gi|514239939|ref|NR_103741.1| ,NR_103741.1,1028
gi|31795542|ref|NM_004124.2| ,NM_004124.2,1028
gi|291621645|ref|NR_033417.1| ,NR_033417.1,1027
gi|59889572|ref|NM_016065.3| ,NM_016065.3,1027
gi|115387109|ref|NM_017831.3| ,NM_017831.3,1026
gi|281604135|ref|NM_001170543.1| ,NM_001170543.1,1026
gi|94721353|ref|NM_006636.3| ,NM_006636.3,1026
gi|122937184|ref|NM_001080392.1| ,NM_001080392.1,1025
gi|112293257|ref|NM_016076.3| ,NM_016076.3,1025
gi|215820623|ref|NM_006572.4| ,NM_006572.4,1024
gi|154736711|ref|NM_006854.3| ,NM_006854.3,1024
gi|110349725|ref|NM_002486.4| ,NM_002486.4,1022
gi|356582431|ref|NM_001240.3| ,NM_001240.3,1022
gi|366039978|ref|NM_001256071.1| ,NM_001256071.1,1022
gi|222136584|ref|NM_003920.3| ,NM_003920.3,1020
gi|148491069|ref|NM_001905.2| ,NM_001905.2,1019
gi|119964725|ref|NM_000876.2| ,NM_000876.2,1017
gi|146260267|ref|NM_144775.2| ,NM_144775.2,1017
gi|157817022|ref|NM_016507.2| ,NM_016507.2,1016
gi|194733764|ref|NM_198066.3| ,NM_198066.3,1016
gi|209870110|ref|NM_013943.2| ,NM_013943.2,1016
gi|77539054|ref|NM_001033930.1| ,NM_001033930.1,1016
gi|28416943|ref|NM_003146.2| ,NM_003146.2,1015
gi|291190307|ref|NM_024953.3| ,NM_024953.3,1014
gi|226442728|ref|NM_030624.2| ,NM_030624.2,1011
gi|387763637|ref|NM_001098272.2| ,NM_001098272.2,1010
gi|27477133|ref|NM_024923.2| ,NM_024923.2,1010
gi|296317288|ref|NM_015703.4| ,NM_015703.4,1010
gi|110224475|ref|NM_001042465.1| ,NM_001042465.1,1009
gi|358356406|ref|NM_001253384.1| ,NM_001253384.1,1009
gi|311771534|ref|NM_001198842.1| ,NM_001198842.1,1007
gi|31742479|ref|NM_003404.3| ,NM_003404.3,1007
gi|197304677|ref|NM_006784.2| ,NM_006784.2,1006
gi|151101291|ref|NM_030755.4| ,NM_030755.4,1006
gi|156071485|ref|NM_003680.3| ,NM_003680.3,1006
gi|302564745|ref|NM_001128159.2| ,NM_001128159.2,1003
gi|113722132|ref|NM_015046.5| ,NM_015046.5,1003
gi|510937040|ref|NM_001278472.1| ,NM_001278472.1,1003
gi|300244567|ref|NM_004768.3| ,NM_004768.3,1002
gi|31563504|ref|NM_015339.2| ,NM_015339.2,999
gi|83641897|ref|NM_006098.4| ,NM_006098.4,999
gi|315113909|ref|NM_020162.3| ,NM_020162.3,999
gi|44680157|ref|NM_033224.3| ,NM_033224.3,998
gi|340805878|ref|NM_005983.3| ,NM_005983.3,997
gi|56243494|ref|NM_004586.2| ,NM_004586.2,997
gi|148664215|ref|NM_152608.3| ,NM_152608.3,997
gi|209976987|ref|NM_020714.2| ,NM_020714.2,996
gi|187960089|ref|NM_015327.2| ,NM_015327.2,996
gi|193083105|ref|NM_005016.5| ,NM_005016.5,996
gi|148470396|ref|NM_001098208.1| ,NM_001098208.1,996
gi|212276187|ref|NM_002893.3| ,NM_002893.3,996
gi|40805830|ref|NM_004060.3| ,NM_004060.3,995
gi|325651997|ref|NM_145212.3| ,NM_145212.3,994
gi|318984124|ref|NM_001201366.1| ,NM_001201366.1,994
gi|327365347|ref|NM_004863.3| ,NM_004863.3,994
gi|66346673|ref|NM_033305.2| ,NM_033305.2,994
gi|197245447|ref|NM_020728.2| ,NM_020728.2,993
gi|296434260|ref|NM_018509.3| ,NM_018509.3,993
gi|254675222|ref|NM_012463.3| ,NM_012463.3,993
gi|66879661|ref|NM_001024227.1| ,NM_001024227.1,992
gi|124494248|ref|NM_012096.2| ,NM_012096.2,991
gi|71979931|ref|NM_003486.5| ,NM_003486.5,991
gi|178056551|ref|NM_014865.3| ,NM_014865.3,990
gi|241982792|ref|NM_005542.4| ,NM_005542.4,990
gi|55749880|ref|NM_003677.3| ,NM_003677.3,990
gi|40255181|ref|NM_173562.3| ,NM_173562.3,989
gi|59859881|ref|NM_001012271.1| ,NM_001012271.1,989
gi|121114297|ref|NM_003588.3| ,NM_003588.3,989
gi|38327560|ref|NM_006282.2| ,NM_006282.2,988
gi|113204433|ref|NM_003607.3| ,NM_003607.3,988
gi|217330645|ref|NM_006713.3| ,NM_006713.3,987
gi|256542292|ref|NM_001164407.1| ,NM_001164407.1,986
gi|62865860|ref|NM_003463.3| ,NM_003463.3,986
gi|34485724|ref|NM_033360.2| ,NM_033360.2,985
gi|195546907|ref|NM_006761.4| ,NM_006761.4,985
gi|381342472|ref|NM_017946.3| ,NM_017946.3,985
gi|114688045|ref|NM_014832.2| ,NM_014832.2,984
gi|118200338|ref|NM_006815.3| ,NM_006815.3,984
gi|124269712|ref|NM_002716.4| ,NM_002716.4,983
gi|194328741|ref|NM_001520.3| ,NM_001520.3,981
gi|325053649|ref|NM_016248.3| ,NM_016248.3,981
gi|207450710|ref|NM_001135586.1| ,NM_001135586.1,980
gi|109689722|ref|NM_005759.4| ,NM_005759.4,980
gi|119395731|ref|NM_182641.3| ,NM_182641.3,979
gi|187936948|ref|NM_001127257.1| ,NM_001127257.1,977
gi|47132621|ref|NM_002451.3| ,NM_002451.3,976
gi|205830423|ref|NM_001135153.1| ,NM_001135153.1,975
gi|384367969|ref|NM_001257999.1| ,NM_001257999.1,975
gi|168693652|ref|NM_000786.3| ,NM_000786.3,975
gi|114155141|ref|NM_003292.2| ,NM_003292.2,974
gi|170650660|ref|NM_006208.2| ,NM_006208.2,972
gi|50845383|ref|NM_006988.3| ,NM_006988.3,972
gi|197927447|ref|NM_018031.3| ,NM_018031.3,971
gi|315259082|ref|NM_015434.3| ,NM_015434.3,971
gi|262118207|ref|NM_000202.5| ,NM_000202.5,971
gi|239937450|ref|NM_001161766.1| ,NM_001161766.1,971
gi|186287197|ref|NM_018313.4| ,NM_018313.4,970
gi|55956765|ref|NM_004879.3| ,NM_004879.3,969
gi|157671926|ref|NM_145207.2| ,NM_145207.2,969
gi|164607123|ref|NM_001113378.1| ,NM_001113378.1,968
gi|150456450|ref|NM_017794.3| ,NM_017794.3,967
gi|153792041|ref|NM_020823.1| ,NM_020823.1,966
gi|197313689|ref|NM_020696.3| ,NM_020696.3,966
gi|171184450|ref|NM_014810.4| ,NM_014810.4,965
gi|160333749|ref|NM_023080.2| ,NM_023080.2,964
gi|208609998|ref|NM_014864.3| ,NM_014864.3,964
gi|224589070|ref|NM_014753.3| ,NM_014753.3,964
gi|38327038|ref|NM_002154.3| ,NM_002154.3,964
gi|51702528|ref|NM_012255.3| ,NM_012255.3,963
gi|327478412|ref|NM_002538.3| ,NM_002538.3,963
gi|125656164|ref|NM_001081550.1| ,NM_001081550.1,963
gi|300934753|ref|NM_014388.6| ,NM_014388.6,961
gi|307219195|ref|NM_005436.4| ,NM_005436.4,961
gi|264681496|ref|NM_032408.3| ,NM_032408.3,959
gi|157909838|ref|NM_006252.3| ,NM_006252.3,959
gi|342187192|ref|NM_000034.3| ,NM_000034.3,959
gi|83281439|ref|NM_003757.2| ,NM_003757.2,958
gi|38202213|ref|NM_006364.2| ,NM_006364.2,957
gi|40807470|ref|NM_003594.3| ,NM_003594.3,956
gi|148539590|ref|NM_017759.4| ,NM_017759.4,956
gi|221316628|ref|NM_016451.4| ,NM_016451.4,955
gi|83367071|ref|NM_001037283.1| ,NM_001037283.1,954
gi|481026554|ref|NM_001277813.1| ,NM_001277813.1,954
gi|58530839|ref|NM_004415.2| ,NM_004415.2,954
gi|117968550|ref|NM_003071.3| ,NM_003071.3,953
gi|186928849|ref|NM_015084.2| ,NM_015084.2,953
gi|347446725|ref|NM_198450.5| ,NM_198450.5,953
gi|114431247|ref|NM_001009899.2| ,NM_001009899.2,953
gi|393290852|ref|NM_001270384.1| ,NM_001270384.1,952
gi|222136640|ref|NM_033116.4| ,NM_033116.4,952
gi|132626732|ref|NM_014613.2| ,NM_014613.2,952
gi|27881505|ref|NM_007189.1| ,NM_007189.1,952
gi|337298457|ref|NR_038970.1| ,NR_038970.1,951
gi|27436888|ref|NM_015352.1| ,NM_015352.1,951
gi|354459408|ref|NM_014820.4| ,NM_014820.4,951
gi|189181657|ref|NM_001012515.2| ,NM_001012515.2,950
gi|395394047|ref|NM_004690.3| ,NM_004690.3,950
gi|47132599|ref|NM_213566.1| ,NM_213566.1,949
gi|208879448|ref|NM_006265.2| ,NM_006265.2,948
gi|366393093|ref|NM_001114118.2| ,NM_001114118.2,948
gi|155030215|ref|NM_001100399.1| ,NM_001100399.1,948
gi|156151393|ref|NM_001102398.1| ,NM_001102398.1,948
gi|50592990|ref|NM_005499.2| ,NM_005499.2,947
gi|91176324|ref|NM_013449.3| ,NM_013449.3,947
gi|56788375|ref|NM_014089.3| ,NM_014089.3,947
gi|429484497|ref|NM_033109.4| ,NM_033109.4,947
gi|388453734|ref|NM_015176.3| ,NM_015176.3,947
gi|212276218|ref|NM_006055.2| ,NM_006055.2,946
gi|110349787|ref|NM_018489.2| ,NM_018489.2,946
gi|126116593|ref|NM_021067.3| ,NM_021067.3,946
gi|410173437|ref|XR_172215.1| ,XR_172215.1,945
gi|195972880|ref|NM_001130963.1| ,NM_001130963.1,944
gi|194595498|ref|NM_012318.2| ,NM_012318.2,944
gi|356461014|ref|NM_015465.4| ,NM_015465.4,944
gi|62865856|ref|NM_024989.3| ,NM_024989.3,943
gi|189339259|ref|NM_015074.3| ,NM_015074.3,943
gi|113951731|ref|NM_207012.2| ,NM_207012.2,942
gi|126513134|ref|NM_022458.3| ,NM_022458.3,942
gi|164607127|ref|NM_024881.4| ,NM_024881.4,942
gi|143771698|ref|NM_006635.3| ,NM_006635.3,941
gi|256355148|ref|NM_001776.5| ,NM_001776.5,941
gi|121256637|ref|NM_000918.3| ,NM_000918.3,941
gi|74027248|ref|NM_015906.3| ,NM_015906.3,941
gi|209571524|ref|NM_173510.2| ,NM_173510.2,941
gi|239046737|ref|NM_019080.2| ,NM_019080.2,940
gi|84000431|ref|NM_144963.2| ,NM_144963.2,940
gi|401461770|ref|NM_001270940.1| ,NM_001270940.1,940
gi|444299625|ref|NM_001276320.1| ,NM_001276320.1,940
gi|118197271|ref|NM_018036.5| ,NM_018036.5,940
gi|4759145|ref|NM_004787.1| ,NM_004787.1,939
gi|154813206|ref|NM_004229.3| ,NM_004229.3,938
gi|166295187|ref|NM_001114120.1| ,NM_001114120.1,936
gi|63053520|ref|NM_003368.4| ,NM_003368.4,936
gi|336455094|ref|NM_001242673.1| ,NM_001242673.1,936
gi|68299758|ref|NM_005665.4| ,NM_005665.4,935
gi|148536833|ref|NM_001695.4| ,NM_001695.4,935
gi|113205078|ref|NM_024341.2| ,NM_024341.2,935
gi|308081495|ref|NM_001018088.2| ,NM_001018088.2,935
gi|109715847|ref|NM_153712.4| ,NM_153712.4,935
gi|144953911|ref|NM_014939.3| ,NM_014939.3,935
gi|319996635|ref|NM_198268.2| ,NM_198268.2,934
gi|151301052|ref|NM_053043.2| ,NM_053043.2,933
gi|371875324|ref|NM_001162429.2| ,NM_001162429.2,933
gi|239787185|ref|NM_181425.2| ,NM_181425.2,933
gi|83367070|ref|NM_003753.3| ,NM_003753.3,933
gi|359718984|ref|NM_139312.2| ,NM_139312.2,932
gi|197333838|ref|NM_152678.2| ,NM_152678.2,930
gi|336176061|ref|NM_184234.2| ,NM_184234.2,929
gi|142378677|ref|NM_015462.3| ,NM_015462.3,927
gi|194328681|ref|NM_013438.4| ,NM_013438.4,927
gi|48762931|ref|NM_006585.2| ,NM_006585.2,927
gi|118200355|ref|NM_014394.2| ,NM_014394.2,926
gi|157388992|ref|NM_018373.2| ,NM_018373.2,926
gi|338968884|ref|NM_001242875.1| ,NM_001242875.1,925
gi|409971395|ref|NM_018981.2| ,NM_018981.2,925
gi|301601646|ref|NM_014106.3| ,NM_014106.3,925
gi|34222115|ref|NM_020755.2| ,NM_020755.2,925
gi|209413736|ref|NM_002951.3| ,NM_002951.3,924
gi|216547928|ref|NM_006667.3| ,NM_006667.3,923
gi|315113896|ref|NM_020786.2| ,NM_020786.2,922
gi|195539345|ref|NM_030821.4| ,NM_030821.4,921
gi|22209000|ref|NM_145702.1| ,NM_145702.1,921
gi|391738245|ref|NM_015017.4| ,NM_015017.4,921
gi|332000003|ref|NM_172177.3| ,NM_172177.3,920
gi|225703132|ref|NM_002473.4| ,NM_002473.4,919
gi|156071508|ref|NM_014708.4| ,NM_014708.4,919
gi|334085265|ref|NM_003818.3| ,NM_003818.3,919
gi|300388181|ref|NM_002807.3| ,NM_002807.3,919
gi|56550054|ref|NM_001008390.1| ,NM_001008390.1,918
gi|74271830|ref|NM_018407.4| ,NM_018407.4,918
gi|333440448|ref|NM_015097.2| ,NM_015097.2,918
gi|188219590|ref|NM_022173.2| ,NM_022173.2,914
gi|333440438|ref|NM_014771.3| ,NM_014771.3,913
gi|112382210|ref|NM_005216.4| ,NM_005216.4,913
gi|410171694|ref|XR_171335.1| ,XR_171335.1,912
gi|374858047|ref|NM_182767.5| ,NM_182767.5,912
gi|262231819|ref|NM_032299.3| ,NM_032299.3,912
gi|444299641|ref|NM_001010853.2| ,NM_001010853.2,912
gi|148839304|ref|NM_015295.2| ,NM_015295.2,911
gi|294345406|ref|NM_133631.3| ,NM_133631.3,911
gi|356640202|ref|NM_001253.3| ,NM_001253.3,911
gi|409971402|ref|NM_144665.3| ,NM_144665.3,911
gi|256000821|ref|NM_001013647.1| ,NM_001013647.1,911
gi|212720629|ref|NM_001080825.2| ,NM_001080825.2,911
gi|61744441|ref|NM_003262.3| ,NM_003262.3,910
gi|189339276|ref|NM_001204.6| ,NM_001204.6,910
gi|381342464|ref|NM_001257291.1| ,NM_001257291.1,910
gi|288915522|ref|NM_173694.4| ,NM_173694.4,909
gi|206597475|ref|NM_016598.2| ,NM_016598.2,909
gi|154813205|ref|NM_004774.3| ,NM_004774.3,909
gi|119220593|ref|NM_000875.3| ,NM_000875.3,908
gi|392513661|ref|NM_001267809.1| ,NM_001267809.1,908
gi|343183410|ref|NM_006392.3| ,NM_006392.3,907
gi|395132492|ref|NM_001100624.2| ,NM_001100624.2,907
gi|221218982|ref|NM_020748.2| ,NM_020748.2,906
gi|61097911|ref|NM_138400.1| ,NM_138400.1,906
gi|380420334|ref|NM_001257137.1| ,NM_001257137.1,906
gi|197304676|ref|NM_017686.3| ,NM_017686.3,906
gi|388240810|ref|NM_206839.2| ,NM_206839.2,905
gi|148727287|ref|NM_002336.2| ,NM_002336.2,905
gi|82546833|ref|NM_006544.3| ,NM_006544.3,905
gi|428673520|ref|NM_001516.4| ,NM_001516.4,905
gi|149999597|ref|NM_138635.3| ,NM_138635.3,905
gi|300797350|ref|NM_016271.4| ,NM_016271.4,904
gi|82546839|ref|NM_181521.2| ,NM_181521.2,904
gi|193804922|ref|NM_018015.5| ,NM_018015.5,904
gi|297632353|ref|NM_020726.4| ,NM_020726.4,903
gi|334688827|ref|NM_001973.3| ,NM_001973.3,903
gi|42741653|ref|NM_007375.3| ,NM_007375.3,901
gi|33946332|ref|NM_020119.3| ,NM_020119.3,899
gi|224451066|ref|NR_027053.1| ,NR_027053.1,899
gi|110349790|ref|NM_003472.3| ,NM_003472.3,898
gi|195927036|ref|NM_001130823.1| ,NM_001130823.1,898
gi|197313747|ref|NM_014159.6| ,NM_014159.6,897
gi|320202926|ref|NM_032970.3| ,NM_032970.3,897
gi|114520617|ref|NM_021130.3| ,NM_021130.3,897
gi|154448891|ref|NM_015024.4| ,NM_015024.4,897
gi|327365348|ref|NM_005415.4| ,NM_005415.4,897
gi|298566309|ref|NM_005476.5| ,NM_005476.5,897
gi|106507281|ref|NM_006256.2| ,NM_006256.2,896
gi|341604766|ref|NM_033251.2| ,NM_033251.2,896
gi|335892797|ref|NM_001242546.1| ,NM_001242546.1,896
gi|80861465|ref|NM_014331.3| ,NM_014331.3,895
gi|196049378|ref|NM_000859.2| ,NM_000859.2,895
gi|13128859|ref|NM_004964.2| ,NM_004964.2,895
gi|187761329|ref|NM_004521.2| ,NM_004521.2,895
gi|110825964|ref|NM_020375.2| ,NM_020375.2,895
gi|226442959|ref|NM_004187.3| ,NM_004187.3,894
gi|209862753|ref|NM_004343.3| ,NM_004343.3,894
gi|119220563|ref|NM_004852.2| ,NM_004852.2,893
gi|226958411|ref|NM_002225.3| ,NM_002225.3,893
gi|195963400|ref|NM_005359.5| ,NM_005359.5,893
gi|215422394|ref|NM_004593.2| ,NM_004593.2,892
gi|116734846|ref|NM_000028.2| ,NM_000028.2,891
gi|219555668|ref|NM_052855.3| ,NM_052855.3,890
gi|291575127|ref|NM_001174097.1| ,NM_001174097.1,890
gi|38327621|ref|NM_007005.3| ,NM_007005.3,889
gi|150417985|ref|NM_006420.2| ,NM_006420.2,889
gi|50593005|ref|NM_001664.2| ,NM_001664.2,888
gi|373838725|ref|NM_024834.3| ,NM_024834.3,887
gi|110815799|ref|NM_024345.3| ,NM_024345.3,887
gi|28559000|ref|NM_004905.2| ,NM_004905.2,887
gi|237681118|ref|NM_007300.3| ,NM_007300.3,886
gi|194733744|ref|NM_012479.3| ,NM_012479.3,886
gi|167466218|ref|NM_181787.2| ,NM_181787.2,885
gi|87196332|ref|NM_152407.3| ,NM_152407.3,884
gi|46488931|ref|NM_000629.2| ,NM_000629.2,884
gi|155722982|ref|NM_016292.2| ,NM_016292.2,884
gi|345525394|ref|NM_015012.3| ,NM_015012.3,884
gi|223029508|ref|NM_019063.3| ,NM_019063.3,883
gi|218749860|ref|NM_052859.3| ,NM_052859.3,883
gi|189083766|ref|NM_014874.3| ,NM_014874.3,882
gi|336595083|ref|NM_003162.3| ,NM_003162.3,881
gi|292658771|ref|NM_144660.2| ,NM_144660.2,881
gi|257195176|ref|NM_015338.5| ,NM_015338.5,881
gi|90669383|ref|NM_017877.3| ,NM_017877.3,881
gi|61969665|ref|NM_001012659.1| ,NM_001012659.1,881
gi|166795300|ref|NM_016297.3| ,NM_016297.3,880
